"","x"
"29906","21"
"29907","21"
"29908","21"
"29909","21"
"29910","21"
"29911","21"
"29912","21"
"29913","21"
"29914","21"
"29915","21"
"29916","21"
"29917","21"
"29918","21"
"29919","21"
"29920","21"
"29921","21"
"29922","21"
"29923","21"
"29924","21"
"29925","21"
"29926","21"
"29927","21"
"29928","21"
"29929","21"
"29930","21"
"29931","21"
"29932","21"
"29933","21"
"29934","21"
"29935","21"
"29936","21"
"29937","21"
"29938","21"
"29939","21"
"29940","21"
"29941","21"
"29942","21"
"29943","21"
"29944","21"
"29945","21"
"29946","21"
"29947","21"
"29948","21"
"29949","21"
"29950","21"
"29951","21"
"29952","21"
"29953","21"
"29954","21"
"29955","21"
"29956","21"
"29957","21"
"29958","21"
"29959","21"
"29960","21"
"29961","21"
"29962","21"
"29963","21"
"29964","21"
"29965","21"
"29966","21"
"29967","21"
"29968","21"
"29969","21"
"29970","21"
"29971","21"
"29972","21"
"29973","21"
"29974","21"
"29975","21"
"29976","21"
"29977","21"
"29978","21"
"29979","21"
"29980","21"
"29981","21"
"29982","21"
"29983","21"
"29984","21"
"29985","21"
"29986","21"
"29987","21"
"29988","21"
"29989","21"
"29990","21"
"29991","21"
"29992","21"
"29993","21"
"29994","21"
"29995","21"
"29996","21"
"29997","21"
"29998","21"
"29999","21"
"30000","21"
"30001","21"
"30002","21"
"30003","21"
"30004","21"
"30005","21"
"30006","21"
"30007","21"
"30008","21"
"30009","21"
"30010","21"
"30011","21"
"30012","21"
"30013","21"
"30014","21"
"30015","21"
"30016","21"
"30017","21"
"30018","21"
"30019","21"
"30020","21"
"30021","21"
"30022","21"
"30023","21"
"30024","21"
"30025","21"
"30026","21"
"30027","21"
"30028","21"
"30029","21"
"30030","21"
"30031","21"
"30032","21"
"30033","21"
"30034","21"
"30035","21"
"30036","21"
"30037","21"
"30038","21"
"30039","21"
"30040","21"
"30041","21"
"30042","21"
"30043","21"
"30044","21"
"30045","21"
"30046","21"
"30047","21"
"30048","21"
"30049","21"
"30050","21"
"30051","21"
"30052","21"
"30053","21"
"30054","21"
"30055","21"
"30056","21"
"30057","21"
"30058","21"
"30059","21"
"30060","21"
"30061","21"
"30062","21"
"30063","21"
"30064","21"
"30065","21"
"30066","21"
"30067","21"
"30068","21"
"30069","21"
"30070","21"
"30071","21"
"30072","21"
"30073","21"
"30074","21"
"30075","21"
"30076","21"
"30077","21"
"30078","21"
"30079","21"
"30080","21"
"30081","21"
"30082","21"
"30083","21"
"30084","21"
"30085","21"
"30086","21"
"30087","21"
"30088","21"
"30089","21"
"30090","21"
"30091","21"
"30092","21"
"30093","21"
"30094","21"
"30095","21"
"30096","21"
"30097","21"
"30098","21"
"30099","21"
"30100","21"
"30101","21"
"30102","21"
"30103","21"
"30104","21"
"30105","21"
"30106","21"
"30107","21"
"30108","21"
"30109","21"
"30110","21"
"30111","21"
"30112","21"
"30113","21"
"30114","21"
"30115","21"
"30116","21"
"30117","21"
"30118","21"
"30119","21"
"30120","21"
"30121","21"
"30122","21"
"30123","20"
"30124","20"
"30125","20"
"30126","20"
"30127","20"
"30128","20"
"30129","20"
"30130","20"
"30131","20"
"30132","20"
"30133","20"
"30134","20"
"30135","20"
"30136","20"
"30137","20"
"30138","20"
"30139","20"
"30140","20"
"30141","20"
"30142","20"
"30143","20"
"30144","20"
"30145","20"
"30146","20"
"30147","20"
"30148","20"
"30149","20"
"30150","20"
"30151","20"
"30152","20"
"30153","20"
"30154","20"
"30155","20"
"30156","20"
"30157","20"
"30158","20"
"30159","20"
"30160","20"
"30161","20"
"30162","20"
"30163","20"
"30164","20"
"30165","20"
"30166","20"
"30167","20"
"30168","20"
"30169","20"
"30170","20"
"30171","20"
"30172","20"
"30173","20"
"30174","20"
"30175","20"
"30176","20"
"30177","20"
"30178","20"
"30179","20"
"30180","20"
"30181","20"
"30182","20"
"30183","20"
"30184","20"
"30185","20"
"30186","20"
"30187","20"
"30188","20"
"30189","20"
"30190","20"
"30191","20"
"30192","20"
"30193","20"
"30194","20"
"30195","20"
"30196","20"
"30197","20"
"30198","20"
"30199","20"
"30200","20"
"30201","20"
"30202","20"
"30203","20"
"30204","20"
"30205","20"
"30206","20"
"30207","20"
"30208","20"
"30209","20"
"30210","20"
"30211","20"
"30212","20"
"30213","20"
"30214","20"
"30215","20"
"30216","20"
"30217","20"
"30218","20"
"30219","20"
"30220","20"
"30221","20"
"30222","20"
"30223","20"
"30224","20"
"30225","20"
"30226","20"
"30227","20"
"30228","20"
"30229","20"
"30230","20"
"30231","20"
"30232","20"
"30233","20"
"30234","20"
"30235","20"
"30236","20"
"30237","20"
"30238","20"
"30239","20"
"30240","20"
"30241","20"
"30242","20"
"30243","20"
"30244","20"
"30245","20"
"30246","20"
"30247","20"
"30248","20"
"30249","20"
"30250","20"
"30251","20"
"30252","20"
"30253","20"
"30254","20"
"30255","20"
"30256","20"
"30257","20"
"30258","20"
"30259","20"
"30260","20"
"30261","20"
"30262","20"
"30263","20"
"30264","20"
"30265","20"
"30266","20"
"30267","20"
"30268","20"
"30269","20"
"30270","20"
"30271","20"
"30272","20"
"30273","20"
"30274","20"
"30275","20"
"30276","20"
"30277","20"
"30278","20"
"30279","20"
"30280","20"
"30281","20"
"30282","20"
"30283","20"
"30284","20"
"30285","20"
"30286","20"
"30287","20"
"30288","20"
"30289","20"
"30290","20"
"30291","20"
"30292","20"
"30293","20"
"30294","20"
"30295","20"
"30296","20"
"30297","20"
"30298","20"
"30299","20"
"30300","20"
"30301","20"
"30302","20"
"30303","20"
"30304","20"
"30305","20"
"30306","20"
"30307","20"
"30308","20"
"30309","20"
"30310","20"
"30311","20"
"30312","20"
"30313","20"
"30314","20"
"30315","20"
"30316","20"
"30317","20"
"30318","20"
"30319","20"
"30320","20"
"30321","20"
"30322","20"
"30323","20"
"30324","20"
"30325","20"
"30326","20"
"30327","20"
"30328","20"
"30329","20"
"30330","20"
"30331","20"
"30332","20"
"30333","20"
"30334","20"
"30335","20"
"30336","20"
"30337","20"
"30338","20"
"30339","20"
"30340","20"
"30341","20"
"30342","20"
"30343","20"
"30344","20"
"30345","20"
"30346","20"
"30347","20"
"30348","20"
"30349","20"
"30350","20"
"30351","20"
"30352","20"
"30353","20"
"30354","20"
"30355","20"
"30356","20"
"30357","20"
"30358","20"
"30359","20"
"30360","20"
"30361","20"
"30362","20"
"30363","20"
"30364","20"
"30365","20"
"30366","20"
"30367","20"
"30368","20"
"30369","20"
"30370","20"
"30371","20"
"30372","20"
"30373","20"
"30374","20"
"30375","20"
"30376","20"
"30377","20"
"30378","20"
"30379","20"
"30380","20"
"30381","20"
"30382","20"
"30383","20"
"30384","20"
"30385","20"
"30386","20"
"30387","20"
"30388","20"
"30389","20"
"30390","20"
"30391","20"
"30392","20"
"30393","20"
"30394","20"
"30395","20"
"30396","20"
"30397","20"
"30398","20"
"30399","20"
"30400","20"
"30401","20"
"30402","20"
"30403","20"
"30404","20"
"30405","20"
"30406","20"
"30407","20"
"30408","20"
"30409","20"
"30410","20"
"30411","20"
"30412","20"
"30413","20"
"30414","20"
"30415","20"
"30416","20"
"30417","20"
"30418","20"
"30419","20"
"30420","20"
"30421","20"
"30422","20"
"30423","20"
"30424","20"
"30425","20"
"30426","20"
"30427","20"
"30428","20"
"30429","20"
"30430","20"
"30431","20"
"30432","20"
"30433","20"
"30434","20"
"30435","20"
"30436","20"
"30437","20"
"30438","20"
"30439","20"
"30440","20"
"30441","20"
"30442","20"
"30443","20"
"30444","20"
"30445","20"
"30446","20"
"30447","20"
"30448","20"
"30449","20"
"30450","20"
"30451","20"
"30452","20"
"30453","20"
"30454","20"
"30455","20"
"30456","20"
"30457","20"
"30458","20"
"30459","20"
"30460","20"
"30461","20"
"30462","20"
"30463","20"
"30464","20"
"30465","20"
"30466","20"
"30467","20"
"30468","20"
"30469","20"
"30470","20"
"30471","20"
"30472","20"
"30473","20"
"30474","20"
"30475","20"
"30476","20"
"30477","20"
"30478","20"
"30479","20"
"30480","20"
"30481","20"
"30482","20"
"30483","20"
"30484","20"
"30485","20"
"30486","20"
"30487","20"
"30488","20"
"30489","20"
"30490","20"
"30491","20"
"30492","20"
"30493","20"
"30494","20"
"30495","20"
"30496","20"
"30497","20"
"30498","20"
"30499","20"
"30500","20"
"30501","20"
"30502","20"
"30503","20"
"30504","20"
"30505","20"
"30506","20"
"30507","20"
"30508","20"
"30509","20"
"30510","20"
"30511","20"
"30512","20"
"30513","20"
"30514","20"
"30515","20"
"30516","20"
"30517","20"
"30518","20"
"30519","20"
"30520","20"
"30521","20"
"30522","20"
"30523","20"
"30524","20"
"30525","20"
"30526","20"
"30527","20"
"30528","20"
"30529","20"
"30530","20"
"30531","19"
"30532","19"
"30533","19"
"30534","19"
"30535","19"
"30536","19"
"30537","19"
"30538","19"
"30539","19"
"30540","19"
"30541","19"
"30542","19"
"30543","19"
"30544","19"
"30545","19"
"30546","19"
"30547","19"
"30548","19"
"30549","19"
"30550","19"
"30551","19"
"30552","19"
"30553","19"
"30554","19"
"30555","19"
"30556","19"
"30557","19"
"30558","19"
"30559","19"
"30560","19"
"30561","19"
"30562","19"
"30563","19"
"30564","19"
"30565","19"
"30566","19"
"30567","19"
"30568","19"
"30569","19"
"30570","19"
"30571","19"
"30572","19"
"30573","19"
"30574","19"
"30575","19"
"30576","19"
"30577","19"
"30578","19"
"30579","19"
"30580","19"
"30581","19"
"30582","19"
"30583","19"
"30584","19"
"30585","19"
"30586","19"
"30587","19"
"30588","19"
"30589","19"
"30590","19"
"30591","19"
"30592","19"
"30593","19"
"30594","19"
"30595","19"
"30596","19"
"30597","19"
"30598","19"
"30599","19"
"30600","19"
"30601","19"
"30602","19"
"30603","19"
"30604","19"
"30605","19"
"30606","19"
"30607","19"
"30608","19"
"30609","19"
"30610","19"
"30611","19"
"30612","19"
"30613","19"
"30614","19"
"30615","19"
"30616","19"
"30617","19"
"30618","19"
"30619","19"
"30620","19"
"30621","19"
"30622","19"
"30623","19"
"30624","19"
"30625","19"
"30626","19"
"30627","19"
"30628","19"
"30629","19"
"30630","19"
"30631","19"
"30632","19"
"30633","19"
"30634","19"
"30635","19"
"30636","19"
"30637","19"
"30638","19"
"30639","19"
"30640","19"
"30641","19"
"30642","19"
"30643","19"
"30644","19"
"30645","19"
"30646","19"
"30647","19"
"30648","19"
"30649","19"
"30650","19"
"30651","19"
"30652","19"
"30653","19"
"30654","19"
"30655","19"
"30656","19"
"30657","19"
"30658","19"
"30659","19"
"30660","19"
"30661","19"
"30662","19"
"30663","19"
"30664","19"
"30665","19"
"30666","19"
"30667","19"
"30668","19"
"30669","19"
"30670","19"
"30671","19"
"30672","19"
"30673","19"
"30674","19"
"30675","19"
"30676","19"
"30677","19"
"30678","19"
"30679","19"
"30680","19"
"30681","19"
"30682","19"
"30683","19"
"30684","19"
"30685","19"
"30686","19"
"30687","19"
"30688","19"
"30689","19"
"30690","19"
"30691","19"
"30692","19"
"30693","19"
"30694","19"
"30695","19"
"30696","19"
"30697","19"
"30698","19"
"30699","19"
"30700","19"
"30701","19"
"30702","19"
"30703","19"
"30704","19"
"30705","19"
"30706","19"
"30707","19"
"30708","19"
"30709","19"
"30710","19"
"30711","19"
"30712","19"
"30713","19"
"30714","19"
"30715","19"
"30716","19"
"30717","19"
"30718","19"
"30719","19"
"30720","19"
"30721","19"
"30722","19"
"30723","19"
"30724","19"
"30725","19"
"30726","19"
"30727","19"
"30728","19"
"30729","19"
"30730","19"
"30731","19"
"30732","19"
"30733","19"
"30734","19"
"30735","19"
"30736","19"
"30737","19"
"30738","19"
"30739","19"
"30740","19"
"30741","19"
"30742","19"
"30743","19"
"30744","19"
"30745","19"
"30746","19"
"30747","19"
"30748","19"
"30749","19"
"30750","19"
"30751","19"
"30752","19"
"30753","19"
"30754","19"
"30755","19"
"30756","19"
"30757","19"
"30758","19"
"30759","19"
"30760","19"
"30761","19"
"30762","19"
"30763","19"
"30764","19"
"30765","19"
"30766","19"
"30767","19"
"30768","19"
"30769","19"
"30770","19"
"30771","19"
"30772","19"
"30773","19"
"30774","19"
"30775","19"
"30776","19"
"30777","19"
"30778","19"
"30779","19"
"30780","19"
"30781","19"
"30782","19"
"30783","19"
"30784","19"
"30785","19"
"30786","19"
"30787","19"
"30788","19"
"30789","19"
"30790","19"
"30791","19"
"30792","19"
"30793","19"
"30794","19"
"30795","19"
"30796","19"
"30797","19"
"30798","19"
"30799","19"
"30800","19"
"30801","19"
"30802","19"
"30803","19"
"30804","19"
"30805","19"
"30806","19"
"30807","19"
"30808","19"
"30809","19"
"30810","19"
"30811","19"
"30812","19"
"30813","19"
"30814","19"
"30815","19"
"30816","19"
"30817","19"
"30818","19"
"30819","19"
"30820","19"
"30821","19"
"30822","19"
"30823","19"
"30824","19"
"30825","19"
"30826","19"
"30827","19"
"30828","19"
"30829","19"
"30830","19"
"30831","19"
"30832","19"
"30833","19"
"30834","19"
"30835","19"
"30836","19"
"30837","19"
"30838","19"
"30839","19"
"30840","19"
"30841","19"
"30842","19"
"30843","19"
"30844","19"
"30845","19"
"30846","19"
"30847","19"
"30848","19"
"30849","19"
"30850","19"
"30851","19"
"30852","19"
"30853","19"
"30854","19"
"30855","19"
"30856","19"
"30857","19"
"30858","19"
"30859","19"
"30860","19"
"30861","19"
"30862","19"
"30863","19"
"30864","19"
"30865","19"
"30866","19"
"30867","19"
"30868","19"
"30869","19"
"30870","19"
"30871","19"
"30872","19"
"30873","19"
"30874","19"
"30875","19"
"30876","19"
"30877","19"
"30878","19"
"30879","19"
"30880","19"
"30881","19"
"30882","19"
"30883","19"
"30884","19"
"30885","19"
"30886","19"
"30887","19"
"30888","19"
"30889","19"
"30890","19"
"30891","19"
"30892","19"
"30893","19"
"30894","19"
"30895","19"
"30896","19"
"30897","19"
"30898","19"
"30899","19"
"30900","19"
"30901","19"
"30902","19"
"30903","19"
"30904","19"
"30905","19"
"30906","19"
"30907","19"
"30908","19"
"30909","19"
"30910","19"
"30911","19"
"30912","19"
"30913","19"
"30914","19"
"30915","19"
"30916","19"
"30917","19"
"30918","19"
"30919","19"
"30920","19"
"30921","19"
"30922","19"
"30923","19"
"30924","19"
"30925","19"
"30926","19"
"30927","19"
"30928","19"
"30929","19"
"30930","19"
"30931","19"
"30932","19"
"30933","19"
"30934","19"
"30935","19"
"30936","19"
"30937","19"
"30938","18"
"30939","18"
"30940","18"
"30941","18"
"30942","18"
"30943","18"
"30944","18"
"30945","18"
"30946","18"
"30947","18"
"30948","18"
"30949","18"
"30950","18"
"30951","18"
"30952","18"
"30953","18"
"30954","18"
"30955","18"
"30956","18"
"30957","18"
"30958","18"
"30959","18"
"30960","18"
"30961","18"
"30962","18"
"30963","18"
"30964","18"
"30965","18"
"30966","18"
"30967","18"
"30968","18"
"30969","18"
"30970","18"
"30971","18"
"30972","18"
"30973","18"
"30974","18"
"30975","18"
"30976","18"
"30977","18"
"30978","18"
"30979","18"
"30980","18"
"30981","18"
"30982","18"
"30983","18"
"30984","18"
"30985","18"
"30986","18"
"30987","18"
"30988","18"
"30989","18"
"30990","18"
"30991","18"
"30992","18"
"30993","18"
"30994","18"
"30995","18"
"30996","18"
"30997","18"
"30998","18"
"30999","18"
"31000","18"
"31001","18"
"31002","18"
"31003","18"
"31004","18"
"31005","18"
"31006","18"
"31007","18"
"31008","18"
"31009","18"
"31010","18"
"31011","18"
"31012","18"
"31013","18"
"31014","18"
"31015","18"
"31016","18"
"31017","18"
"31018","18"
"31019","18"
"31020","18"
"31021","18"
"31022","18"
"31023","18"
"31024","18"
"31025","18"
"31026","18"
"31027","18"
"31028","18"
"31029","18"
"31030","18"
"31031","18"
"31032","18"
"31033","18"
"31034","18"
"31035","18"
"31036","18"
"31037","18"
"31038","18"
"31039","18"
"31040","18"
"31041","18"
"31042","18"
"31043","18"
"31044","18"
"31045","18"
"31046","18"
"31047","18"
"31048","18"
"31049","18"
"31050","18"
"31051","18"
"31052","18"
"31053","18"
"31054","18"
"31055","18"
"31056","18"
"31057","18"
"31058","18"
"31059","18"
"31060","18"
"31061","18"
"31062","18"
"31063","18"
"31064","18"
"31065","18"
"31066","18"
"31067","18"
"31068","18"
"31069","18"
"31070","18"
"31071","18"
"31072","18"
"31073","18"
"31074","18"
"31075","18"
"31076","18"
"31077","18"
"31078","18"
"31079","18"
"31080","18"
"31081","18"
"31082","18"
"31083","18"
"31084","18"
"31085","18"
"31086","18"
"31087","18"
"31088","18"
"31089","18"
"31090","18"
"31091","18"
"31092","18"
"31093","18"
"31094","18"
"31095","18"
"31096","18"
"31097","18"
"31098","18"
"31099","18"
"31100","18"
"31101","18"
"31102","18"
"31103","18"
"31104","18"
"31105","18"
"31106","18"
"31107","18"
"31108","18"
"31109","18"
"31110","18"
"31111","18"
"31112","18"
"31113","18"
"31114","18"
"31115","18"
"31116","18"
"31117","18"
"31118","18"
"31119","18"
"31120","18"
"31121","18"
"31122","18"
"31123","18"
"31124","18"
"31125","18"
"31126","18"
"31127","18"
"31128","18"
"31129","18"
"31130","18"
"31131","18"
"31132","18"
"31133","18"
"31134","18"
"31135","18"
"31136","18"
"31137","18"
"31138","18"
"31139","18"
"31140","18"
"31141","18"
"31142","18"
"31143","18"
"31144","18"
"31145","18"
"31146","18"
"31147","18"
"31148","18"
"31149","18"
"31150","18"
"31151","18"
"31152","18"
"31153","18"
"31154","18"
"31155","18"
"31156","18"
"31157","18"
"31158","18"
"31159","18"
"31160","18"
"31161","18"
"31162","18"
"31163","18"
"31164","18"
"31165","18"
"31166","18"
"31167","18"
"31168","18"
"31169","18"
"31170","18"
"31171","18"
"31172","18"
"31173","18"
"31174","18"
"31175","18"
"31176","18"
"31177","18"
"31178","18"
"31179","18"
"31180","18"
"31181","18"
"31182","18"
"31183","18"
"31184","18"
"31185","18"
"31186","18"
"31187","18"
"31188","18"
"31189","18"
"31190","18"
"31191","18"
"31192","18"
"31193","18"
"31194","18"
"31195","18"
"31196","18"
"31197","18"
"31198","18"
"31199","18"
"31200","18"
"31201","18"
"31202","18"
"31203","18"
"31204","18"
"31205","18"
"31206","18"
"31207","18"
"31208","18"
"31209","18"
"31210","18"
"31211","18"
"31212","18"
"31213","18"
"31214","18"
"31215","18"
"31216","18"
"31217","18"
"31218","18"
"31219","18"
"31220","18"
"31221","18"
"31222","18"
"31223","18"
"31224","18"
"31225","18"
"31226","18"
"31227","18"
"31228","18"
"31229","18"
"31230","18"
"31231","18"
"31232","18"
"31233","18"
"31234","18"
"31235","18"
"31236","18"
"31237","18"
"31238","18"
"31239","18"
"31240","18"
"31241","18"
"31242","18"
"31243","18"
"31244","18"
"31245","18"
"31246","18"
"31247","18"
"31248","18"
"31249","18"
"31250","18"
"31251","18"
"31252","18"
"31253","18"
"31254","18"
"31255","18"
"31256","18"
"31257","18"
"31258","18"
"31259","18"
"31260","18"
"31261","18"
"31262","18"
"31263","18"
"31264","18"
"31265","18"
"31266","18"
"31267","18"
"31268","18"
"31269","18"
"31270","18"
"31271","18"
"31272","18"
"31273","18"
"31274","18"
"31275","18"
"31276","18"
"31277","18"
"31278","18"
"31279","18"
"31280","18"
"31281","18"
"31282","18"
"31283","18"
"31284","18"
"31285","18"
"31286","18"
"31287","18"
"31288","18"
"31289","18"
"31290","18"
"31291","18"
"31292","18"
"31293","18"
"31294","18"
"31295","18"
"31296","18"
"31297","18"
"31298","18"
"31299","18"
"31300","18"
"31301","18"
"31302","18"
"31303","18"
"31304","18"
"31305","18"
"31306","18"
"31307","18"
"31308","18"
"31309","18"
"31310","18"
"31311","18"
"31312","18"
"31313","18"
"31314","18"
"31315","18"
"31316","18"
"31317","18"
"31318","18"
"31319","18"
"31320","18"
"31321","18"
"31322","18"
"31323","18"
"31324","18"
"31325","18"
"31326","18"
"31327","18"
"31328","18"
"31329","18"
"31330","18"
"31331","18"
"31332","18"
"31333","18"
"31334","18"
"31335","18"
"31336","18"
"31337","18"
"31338","18"
"31339","18"
"31340","18"
"31341","18"
"31342","18"
"31343","18"
"31344","18"
"31345","18"
"31346","18"
"31347","18"
"31348","18"
"31349","18"
"31350","18"
"31351","18"
"31352","18"
"31353","18"
"31354","18"
"31355","18"
"31356","18"
"31357","18"
"31358","18"
"31359","18"
"31360","18"
"31361","18"
"31362","18"
"31363","18"
"31364","18"
"31365","18"
"31366","18"
"31367","18"
"31368","18"
